time,open,high,low,close,Volume,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot,20w SMA,21w EMA,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot
1760011200,4374.85,4415.16,4371.57,4405.93,4268.43727936,4519.616500000002,,,,,4485.655400000001,,,4438.51333333333,,
1760014800,4405.93,4409.57,4345.97,4352.19,7741.87890903,4514.184666666668,,,,,4478.455400000001,,,4439.269208333329,,
1760018400,4352.48,4376.87,4303.65,4347.53,12352.68805415,4508.499166666667,,,,,4470.406,,,4439.921916666662,,
1760022000,4347.54,4365.69,4293.08,4316.23,6725.06242272,4502.231833333335,,,,,4462.5686000000005,,,4440.543041666662,,
1760025600,4316.79,4329.71,4266.83,4279.6,9454.45757782,4494.956666666668,,,,,4456.2302,,,4441.105166666662,,
1760029200,4279.61,4339.03,4270.75,4336.9,10133.40319174,4488.670500000002,,,,,4452.6768,,,4441.849999999995,,
1760032800,4336.76,4343.18,4301.4,4309.78,5755.89492503,4482.636833333335,,,,,4448.850399999999,,,4442.452499999996,,
1760036400,4310.01,4347.4,4309.45,4340.51,7373.61787657,4476.953500000001,,,,,4446.116999999999,,,4443.075874999995,,
1760040000,4340.59,4350.61,4331.04,4339.34,5525.5186373,4471.390333333334,,,,,4443.576,,,4443.536916666661,,
1760043600,4339.24,4361.83,4337.7,4360.51,2255.39714865,4466.014333333334,,,,,4441.1636,,,4444.095874999995,,
1760047200,4360.52,4386.39,4354.81,4380.7,3303.63771297,4460.7676666666675,,,,,4438.543,,,4444.729749999995,,
1760050800,4380.69,4382.5,4360.57,4370.9,2421.43291438,4455.079500000002,,,,,4436.052599999999,,,4445.369958333327,,
1760054400,4370.72,4387.42,4365.06,4383.5,1985.48494573,4448.971166666668,,,,,4433.727199999999,,,4446.0975416666615,,
1760058000,4383.5,4397.03,4373.32,4375.6,2560.79657412,4443.429500000001,,,,,4432.2432,,,4446.803833333328,,
1760061600,4375.6,4382.79,4352.88,4361.77,2845.91664031,4439.517000000002,,,,,4429.9872,,,4447.470083333328,,
1760065200,4361.72,4394.37,4342.36,4349.53,3931.72293136,4436.766333333334,,,,,4427.2702,,,4448.088583333329,,
1760068800,4349.43,4364.4,4335.51,4346.24,3266.51313491,4434.185333333334,,,,,4424.5354,,,4448.734999999995,,
1760072400,4346.32,4371.64,4329.52,4369.89,5197.80715245,4432.3971666666675,,,,,4423.0168,,,4449.499416666661,,
1760076000,4369.88,4379.01,4322.32,4328.79,3035.35353003,4430.103833333335,,,,,4420.3264,,,4450.0691249999945,,
1760079600,4329.53,4336.43,4316.47,4325.2,3079.9448466,4427.505000000002,,,,,4418.044199999999,,,4450.654958333328,,
1760083200,4325.35,4351.13,4315.15,4347.5,2512.36313268,4424.767833333334,,,,,4415.856199999999,,,4451.389541666662,,
1760086800,4346.91,4353.21,4320.48,4323.37,2367.45898674,4421.900333333336,,,,,4413.032799999999,,,4452.142374999995,,
1760090400,4323.36,4347.88,4322.16,4344.37,2098.00381711,4419.310333333336,,,,,4410.374199999999,,,4452.9107499999955,,
1760094000,4344.62,4349.71,4330.46,4345.19,1742.72834866,4417.566833333335,,,,,4407.556199999999,,,4453.652874999995,,
1760097600,4345.35,4354.83,4336.27,4350.36,1910.66533252,4415.496666666669,,,,,4404.5296,,,4454.444874999996,,
1760101200,4350.39,4392.79,4346.84,4357.17,11092.2158989,4413.359833333335,,,,,4401.8854,,,4455.281041666662,,
1760104800,4356.97,4377.61,4280,4282.08,13213.62177487,4410.011500000001,,,,,4397.933999999999,,,4455.829791666662,,
1760108400,4281.43,4285.88,4075,4104.75,56716.30958522,4404.327000000001,,,,,4390.4821999999995,,,4455.7604166666615,,
1760112000,4104.74,4140,4087.11,4109.53,16771.30502096,4398.430666666668,,,,,4383.636,,,4455.803249999995,,
1760115600,4109.58,4113.8,4078.03,4095.09,15793.70551385,4392.693666666668,,,,,4376.572,,,4455.7769999999955,,
1760119200,4095.09,4101.11,4053.51,4054.13,13197.09425163,4385.980833333334,,,,,4367.7052,,,4455.5146666666615,,
1760122800,4053.45,4064.37,3953,3998.1,27099.20523702,4378.206833333334,,,,,4356.858799999999,,,4454.837624999996,,
1760126400,3998.17,4025.87,3850,3871.6,20178.29901559,4368.111833333333,,,,,4343.7968,,,4453.485208333328,,
1760130000,3872.68,3992.07,3510,3965.15,99778.94606613,4359.4295,,,,,4332.7856,,,4452.6986249999945,,
1760133600,3966.9,3988,3853.89,3867.68,38631.86518384,4348.862666666667,,,,,4320.043199999999,,,4451.5594166666615,,
1760137200,3867.5,3925.1,3810,3836.15,35644.08248788,4337.975500000001,,,,,4306.2332,,,4450.268416666661,,
1760140800,3836.89,3887.34,3811.5,3844.43,12583.9649736,4327.388500000001,,,,,4292.6518,,,4448.996083333329,,
1760144400,3844.08,3846.2,3732.06,3737.74,13284.2132894,4315.061833333334,,,,,4276.860599999999,,,4447.187708333328,,
1760148000,3737.27,3866.34,3734.25,3845.83,9669.24900737,4304.961666666667,,,,,4263.5271999999995,,,4445.905708333328,,
1760151600,3846.19,3852.76,3760.99,3796.84,8904.96357695,4294.104166666668,,,,,4249.851199999999,,,4444.520374999995,,
1760155200,3796.68,3825.99,3784.36,3825.99,7287.66852951,4282.912833333334,,,,,4238.078999999999,,,4443.207166666662,,
1760158800,3825.99,3837.77,3768.77,3794.15,7314.03106,4270.475,,,,,4224.926999999999,,,4441.7450416666625,,
1760162400,3793.85,3816.98,3776.08,3786.14,4606.28166659,4258.165666666667,,,,,4211.522599999999,,,4440.323749999996,,
1760166000,3786.5,3790.14,3739,3763.58,8268.09026752,4245.630166666667,,,,,4197.6676,,,4438.725999999995,,
1760169600,3763.78,3826.99,3753.67,3819.18,4558.67736236,4234.203166666666,,,,,4185.437599999999,,,4436.754249999995,,
1760173200,3819.19,3852.18,3816.7,3833.64,5981.2344533,4222.652999999999,,,,,4173.5545999999995,,,4434.762874999996,,
1760176800,3833.12,3861.6,3822.19,3837.48,3656.60555425,4211.2193333333325,,,,,4163.714199999999,,,4432.904999999996,,
1760180400,3837.47,3846.52,3791.77,3843.88,3147.85426623,4199.828999999999,,,,,4153.86,,,4431.003624999996,,
1760184000,3843.87,3849.74,3810.82,3827.89,3985.55251346,4188.418833333332,,,,,4143.293,,,4429.095874999996,,
1760187600,3827.66,3841.5,3788.84,3836.32,4447.33938566,4177.680166666666,,,,,4132.518999999999,,,4427.174708333329,,
1760191200,3836.32,3841.5,3801.5,3818.04,3685.91084059,4167.737499999999,,,,,4120.761199999999,,,4425.054208333329,,
1760194800,3818.04,3858.27,3818.04,3829.26,5716.47640458,4157.362666666666,,,,,4110.302599999999,,,4422.966541666663,,
1760198400,3829.26,3851.86,3813.54,3823.75,5100.30765871,4146.819166666666,,,,,4099.826999999999,,,4420.867749999996,,
1760202000,3823.3,3846,3817.26,3829.1,3152.88123432,4136.365333333333,,,,,4090.0843999999984,,,4418.924833333329,,
1760205600,3828.8,3830.06,3815,3819.39,2321.20995622,4126.177166666667,,,,,4080.8801999999982,,,4416.878874999996,,
1760209200,3819.4,3820.1,3736,3764.39,9324.60971771,4115.120500000001,,,,,4069.429999999999,,,4414.49270833333,,
1760212800,3764.02,3770.68,3665.3,3699.58,12167.58794612,4104.621833333334,,,,,4057.2259999999987,,,4411.8349999999955,,
1760216400,3699.5,3748.45,3648.28,3740.03,10237.63163583,4094.6791666666672,,,,,4045.2163999999984,,,4409.469791666663,,
1760220000,3740.11,3767.1,3729.31,3746.89,3361.96189227,4084.5233333333335,,,,,4033.3673999999987,,,4407.099374999995,,
1760223600,3746.88,3756.25,3736.13,3750.6,2701.75836541,4074.116333333334,,,,,4021.1691999999985,,,4404.5997083333295,,
1760227200,3750.8,3767.55,3698.71,3704.95,6533.00904649,4062.433333333334,,,,,4007.6541999999986,,,4401.963249999996,,
1760230800,3704.96,3743.88,3699.14,3722.77,3644.37218968,4051.9429999999998,,,,,3994.6915999999987,,,4399.158958333329,,
1760234400,3722.68,3752.79,3710.37,3737.59,3941.91388751,4041.7773333333334,,,,,3981.7733999999987,,,4396.448666666663,,
1760238000,3737.37,3823.53,3730.99,3785.33,7281.56559108,4032.9290000000005,,,,,3969.967999999999,,,4393.973791666663,,
1760241600,3785.34,3826.73,3778.93,3805.5,3824.63351396,4025.027333333334,,,,,3958.842599999998,,,4391.601166666662,,
1760245200,3805.51,3822,3799.78,3809.62,2245.26383989,4016.2393333333334,,,,,3948.0443999999984,,,4389.197749999995,,
1760248800,3809.63,3842.54,3807.33,3836.5,2122.79591937,4008.351333333334,,,,,3937.8495999999986,,,4386.823791666661,,
1760252400,3836.61,3848.3,3820.37,3831.92,2927.98407261,3999.874833333334,,,,,3927.090199999999,,,4384.544166666662,,
