time,open,high,low,close,Volume,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot,20w SMA,21w EMA,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot
1771531200,77.82,78.71,77.8,77.92,1176043.675,78.32249999999996,,,,,77.48659999999988,,,88.3065,,
1771545600,77.93,78.79,77.51,77.73,1826406.97,78.25999999999996,,,,,77.35799999999989,,,88.29695833333334,,
1771560000,77.73,79.14,77.7,78.78,1313431.92,78.20916666666662,,,,,77.27559999999988,,,88.29145833333334,,
1771574400,78.79,81.28,78.77,80.53,3703079.297,78.1803333333333,,,,,77.21579999999989,,,88.293625,,
1771588800,80.53,82.54,79.83,81.79,6933512.169,78.19349999999996,,,,,77.18319999999989,,,88.30091666666667,,
1771603200,81.79,83.38,81.45,83.29,3638845.407,78.22933333333329,,,,,77.17859999999988,,,88.31375,,
1771617600,83.29,84.81,83.25,84.53,2273570.954,78.28183333333328,,,,,77.21959999999989,,,88.32575,,
1771632000,84.53,84.57,84.47,84.54,326310.988,78.31333333333329,,,,,77.38219999999988,,,88.330375,,
1771646400,84.54,84.56,84.51,84.55,134917.595,78.32666666666663,,,,,77.56619999999988,,,88.331625,,
1771660800,84.55,84.62,84.52,84.53,165409.962,78.2993333333333,,,,,77.71399999999988,,,88.334125,,
1771675200,84.53,84.58,84.5,84.57,186027.085,78.31949999999996,,,,,77.8465999999999,,,88.33045833333334,,
1771689600,84.56,84.87,84.56,84.81,230539.127,78.33033333333329,,,,,77.99419999999988,,,88.32662499999999,,
1771704000,84.82,84.85,84.63,84.71,167500.591,78.36049999999996,,,,,78.14519999999989,,,88.32741666666668,,
1771718400,84.7,84.76,84.66,84.66,168608.006,78.37949999999995,,,,,78.2891999999999,,,88.32395833333334,,
