time,open,high,low,close,Volume,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot,20w SMA,21w EMA,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot
1723233600,60676.4,60980.8,59907.2,60839.7,2395147,59877.5183333333,,,,,58853.68000000002,,,61920.564583333304,,
1723248000,60839.7,61476.1,60260.9,60433.9,1567115,59784.47833333329,,,,,58795.58400000001,,,61908.25791666664,,
1723262400,60439.3,60848.4,60236.6,60840.3,605350,59695.618333333296,,,,,58706.59000000001,,,61898.31291666663,,
1723276800,60840.3,61110.3,60611,60913.9,936551,59610.08499999996,,,,,58634.214000000014,,,61891.2433333333,,
1723291200,60916.9,60942.8,60403,60498,612617,59512.883333333295,,,,,58562.78800000001,,,61880.56833333331,,
1723305600,60499.4,61217.2,60383.5,61005.3,917746,59442.69999999996,,,,,58491.09400000001,,,61871.49291666664,,
1723320000,61005.2,61156.2,60741.3,60911.1,563679,59381.5583333333,,,,,58442.52400000001,,,61863.3983333333,,
1723334400,60911,61377.6,60880.6,61067.4,728220,59334.75666666663,,,,,58412.79200000001,,,61855.00249999997,,
1723348800,61067.4,61259.4,60857.8,61238.6,561472,59284.133333333295,,,,,58409.80800000002,,,61849.53416666664,,
1723363200,61238.6,61858.9,60400.4,60655.6,2442732,59218.05999999996,,,,,58386.86000000001,,,61840.81374999998,,
1723377600,60655.6,60758.1,59902.1,60110.9,2097431,59172.64999999997,,,,,58357.42000000001,,,61833.464999999975,,
1723392000,60116.9,60358,59534.8,59615.1,1571225,59110.58999999997,,,,,58312.796,,,61824.12416666664,,
1723406400,59615.1,59672.5,58269,58690.6,4694462,59000.59999999996,,,64714.84999999999,61518.72839432305,58270.40800000001,,,61810.190833333305,,
1723420800,58690.5,59070.7,58052.2,58491.2,2221480,58899.9083333333,,,,,58236.91400000001,,,61800.21083333331,,
1723435200,58487.7,58991.1,57610.6,58661.3,2683109,58809.77499999996,,,,,58196.97800000002,,,61791.40666666664,,
1723449600,58654.5,59964.9,58094.2,59843.4,3667285,58730.66499999996,,,,,58180.40800000002,,,61789.50416666664,,
1723464000,59839.3,60703.9,57750,60193.3,9029405,58678.22666666662,,,,,58178.154000000024,,,61789.96791666664,,
1723478400,60193.3,60445.4,58417.5,59016.3,3742221,58619.26499999995,,,,,58141.520000000026,,,61787.57124999997,,
1723492800,59035.8,59734.3,58542.9,59334.8,2020061,58585.04833333329,,,,,58147.834000000024,,,61784.25791666664,,
1723507200,59334.8,59912.8,58852.6,59035.7,2103620,58538.92666666662,,,,,58144.506000000016,,,61784.31499999997,,
1723521600,59024.9,59459.3,58818.2,59215.2,1164536,58499.46499999995,,,,,58166.12200000002,,,61788.683749999975,,
1723536000,59220.3,59308.9,58391.2,58809,1533205,58448.84333333329,,,,,58264.73600000001,,,61793.32166666664,,
1723550400,58809.1,59765.4,58692,59460.6,2320454,58426.35333333329,,,,,58401.05000000002,,,61799.05416666665,,
1723564800,59460.7,61584,59433.8,60818.3,5794983,58437.22666666662,,,,,58590.81600000002,,,61809.82124999997,,
1723579200,60817.8,61132,60377.1,60581.5,1296461,58435.94999999995,,,,,58716.126000000026,,,61824.71208333331,,
1723593600,60574.8,61304.2,60420.3,60937.7,1357673,58440.379999999954,,,,,58865.400000000016,,,61848.669583333314,,
1723608000,60937.8,61155.1,60628.1,60904.9,979683,58450.36166666662,,,,,59003.20600000001,,,61875.93166666665,,
1723622400,60904.9,61427.7,60621.1,61280.9,1567748,58457.576666666624,,,,,59115.73000000002,,,61900.218749999985,,
1723636800,61281,61888,58777.2,59426.9,9144946,58464.37333333329,,,,,59184.08600000002,,,61911.804583333316,,
1723651200,59429.9,59460.1,58595.2,58864.4,2784341,58458.74499999996,,,,,59257.28200000002,,,61921.87458333331,,
1723665600,58863.5,59168.7,58326.4,58655.6,1331290,58467.43166666663,,,,,59302.44800000002,,,61930.36458333332,,
